cohort,pool,n_held_out,n_cells_mature,candidate,null_rejection,null_rejection_mcse,null_stream_min,null_stream_max,null_abstention_rate,null_median_width,n_scored_null,discrimination,discrimination_mcse,draw_reference_inclusion,draw_reference_inclusion_mcse,alt_abstention_rate,alt_median_width,n_scored_alt,width_ratio_vs_percentile,baseline_discrimination,source_verdict,interval_object
smc,pooled,5,5,pseudobulk_patient_t,0.029516539440203562,0.0038180842844140837,0.02544529262086514,0.03316326530612245,0.0175,14.518570697062085,1965,0.039735099337748346,0.004408821635209227,0.9811512990320937,0.003069365123556647,0.0185,11.628840382147871,1963,8.06671289207186,0.747,passes_by_width,within_patient_over_cells
smc,pooled,5,50,patient_cluster,0.101,0.006737915107805975,0.0825,0.1125,0.0,7.025948186276214,2000,0.22,0.009262828941527529,0.988,0.0024347484469653133,0.0,5.209296183527014,2000,1.6224498714832218,0.4455,fails_null,within_patient_over_cells
smc,pooled,5,50,percentile,0.194,0.008842058583836685,0.1725,0.215,0.0,4.330456249999999,2000,0.4455,0.011113724623185514,0.8775,0.007331226022978695,0.0,2.5832437499999994,2000,1.0,0.4455,fails_null,within_patient_over_cells
smc,pooled,5,50,pseudobulk_patient_t,0.03,0.00381444622455213,0.025,0.0375,0.0,7.3895464458174125,2000,0.057,0.00518415856238985,0.9875,0.0024843258642939696,0.0,5.891121631303165,2000,1.7064129087593054,0.4455,calibrated_but_underpowered,within_patient_over_cells
smc,pooled,5,100,patient_cluster,0.045,0.004635461142108733,0.035,0.05,0.0,6.4231816406214275,2000,0.145,0.007873214083206426,0.9925,0.0019292161620720412,0.0,4.637009925680695,2000,1.823634216128877,0.4945,calibrated_but_underpowered,within_patient_over_cells
smc,pooled,5,100,percentile,0.1225,0.007331226022978693,0.11,0.1375,0.0,3.5221874999999994,2000,0.4945,0.011179663456473098,0.955,0.004635461142108735,0.0,2.250868749999998,2000,1.0,0.4945,fails_null,within_patient_over_cells
smc,pooled,5,100,pseudobulk_patient_t,0.022,0.003279939023823461,0.0175,0.0275,0.0,5.807565627864893,2000,0.0695,0.005686376262612245,0.9785,0.003243281517229114,0.0,5.290757396111639,2000,1.6488519216722262,0.4945,calibrated_but_underpowered,within_patient_over_cells
smc,pooled,5,800,patient_cluster,0.003,0.0012229063741758812,0.0025,0.005,0.0,5.562162999077067,2000,0.0475,0.004756245893559331,1.0,0.0,0.0,4.378343961089704,2000,2.8722206510728907,0.7735,calibrated_but_underpowered,within_patient_over_cells
smc,pooled,5,800,percentile,0.0625,0.005412658773652742,0.05,0.075,0.0,1.9365374999999996,2000,0.7735,0.009359427065798419,0.9955,0.0014966211945579198,0.0,1.51744375,2000,1.0,0.7735,fails_null,within_patient_over_cells
smc,pooled,5,800,pseudobulk_patient_t,0.015,0.0027179955849853765,0.0075,0.0225,0.0,3.3294693153318695,2000,0.073,0.005816829033072916,0.9905,0.0021690723823791537,0.0,4.0931070236651195,2000,1.7192898744960374,0.7735,calibrated_but_underpowered,within_patient_over_cells
smc,reference,2,5,bca,0.3475,0.010647622974166581,0.2975,0.3925,0.0,17.227152575643963,2000,0.5175,0.011173489830845151,0.6735,0.010485650909695592,0.0,9.437857012459503,2000,1.1386695722396951,0.5645,fails_null,within_patient_over_cells
smc,reference,2,5,patient_cluster,0.35960591133004927,0.012730340775515627,0.34275618374558303,0.3888888888888889,0.2895,16.602008643143215,1421,0.47197231833910036,0.013132659546139932,0.7958477508650519,0.01060371771026347,0.2775,13.119963469641538,1445,1.0973491990042907,0.5645,fails_null,within_patient_over_cells
smc,reference,2,5,percentile,0.3715,0.010804807957571482,0.3275,0.4125,0.0,15.129193749999995,2000,0.5645,0.011086923603957953,0.654,0.010636822833910509,0.0,8.702274999999997,2000,1.0,0.5645,fails_null,within_patient_over_cells
smc,reference,2,5,pseudobulk_patient_t,0.03518648838845883,0.004887790834551711,0.020833333333333332,0.04693140794223827,0.2895,116.74279455810239,1421,0.05813148788927336,0.00615555101579013,0.9730103806228374,0.0042630771594183775,0.2775,82.36572414128865,1445,7.716392326465012,0.5645,passes_by_abstention,within_patient_over_cells
smc,reference,2,5,studentised,0.2775,0.010012336140981284,0.2475,0.3175,0.0,38.07703761475706,2000,0.414,0.01101371871803525,0.716,0.010083253443209686,0.0,16.177676368244477,2000,2.516792252380076,0.5645,fails_null,within_patient_over_cells
smc,reference,2,5,welch_t,0.3235,0.010460586742625864,0.2825,0.3625,0.0,25.02432509415203,2000,0.495,0.01117978085652845,0.6975,0.010271167168340705,0.0,13.251059141447236,2000,1.654042211876098,0.5645,fails_null,within_patient_over_cells
smc,reference,2,50,bca,0.083,0.006168914004912048,0.0675,0.095,0.0,10.476762393761941,2000,0.6935,0.010309164612130316,0.936,0.00547284204047586,0.0,5.76953528041888,2000,1.0804364222441651,0.7615,fails_null,within_patient_over_cells
smc,reference,2,50,patient_cluster,0.11939546599496222,0.007277867096094648,0.11083123425692695,0.1309823677581864,0.0075,15.741632709305302,1985,0.39406139909411175,0.01096218996718951,0.9245093105183694,0.005926569845830141,0.0065,12.120824016370715,1987,1.623386375055172,0.7615,fails_null,within_patient_over_cells
smc,reference,2,50,percentile,0.089,0.006367063687446514,0.0675,0.1025,0.0,9.6967875,2000,0.7615,0.009529369076701774,0.9365,0.005452877680637995,0.0,5.4660375000000005,2000,1.0,0.7615,fails_null,within_patient_over_cells
smc,reference,2,50,pseudobulk_patient_t,0.027707808564231738,0.0036839967008794254,0.015189873417721518,0.04030226700251889,0.0075,50.105322742749095,1985,0.06844489179667841,0.005664686280019527,0.9793658782083543,0.0031890883105375528,0.0065,55.854148926583974,1987,5.167208494849361,0.7615,passes_by_width,within_patient_over_cells
smc,reference,2,50,studentised,0.069,0.005667406814408156,0.0525,0.0825,0.0,11.767088980568907,2000,0.662,0.010577239715540155,0.9415,0.0052477495176503994,0.0,6.010084705787387,2000,1.2135038517208827,0.7615,fails_null,within_patient_over_cells
smc,reference,2,50,welch_t,0.0905,0.006415206543830058,0.07,0.1,0.0,10.091618455044976,2000,0.7765,0.009315249594079592,0.9415,0.0052477495176503994,0.0,5.612929978407493,2000,1.0407177072865603,0.7615,fails_null,within_patient_over_cells
smc,reference,2,100,bca,0.065,0.005512485827646181,0.05,0.0825,0.0,7.643316861928541,2000,0.84,0.00819756061276768,0.9555,0.004610843198374891,0.0,4.330300862615351,2000,1.0357648772879942,0.8675,fails_null,within_patient_over_cells
smc,reference,2,100,patient_cluster,0.08708708708708708,0.006308030947079755,0.08,0.095,0.001,14.767168174670882,1998,0.361,0.01073962289840756,0.9425,0.005205465877325487,0.0,10.795753455087883,2000,2.0011356860678267,0.8675,fails_null,within_patient_over_cells
smc,reference,2,100,percentile,0.069,0.005667406814408156,0.0525,0.0825,0.0,7.37939375,2000,0.8675,0.007581020709640621,0.9595,0.004407933189148855,0.0,4.292381249999998,2000,1.0,0.8675,fails_null,within_patient_over_cells
smc,reference,2,100,pseudobulk_patient_t,0.03053053053053053,0.0038488988867815305,0.02,0.042606516290726815,0.001,34.82168351105684,1998,0.07,0.005705260730238366,0.9875,0.0024843258642939696,0.0,47.68251861232551,2000,4.718772935928082,0.8675,passes_by_width,within_patient_over_cells
smc,reference,2,100,studentised,0.0595,0.005289600646551685,0.045,0.08,0.0,8.26217796075107,2000,0.837,0.00825926752200218,0.953,0.004732388403332932,0.0,4.436120428697362,2000,1.1196282839292955,0.8675,pass,within_patient_over_cells
smc,reference,2,100,welch_t,0.069,0.005667406814408156,0.0525,0.0825,0.0,7.522217084645872,2000,0.877,0.007344079247938437,0.965,0.00410944035119139,0.0,4.336384478397301,2000,1.0193543452869516,0.8675,fails_null,within_patient_over_cells
smc,reference,2,800,bca,0.057,0.00518415856238985,0.035,0.0725,0.0,3.615519454277151,2000,0.9965,0.0013205585939290896,0.996,0.0014113823011501884,0.0,2.8281405820839036,2000,0.9920124166956956,0.9945,pass,within_patient_over_cells
smc,reference,2,800,patient_cluster,0.034,0.0040524066923249445,0.02,0.0575,0.0,14.587482527484934,2000,0.3565,0.010709989495793168,0.9755,0.0034568591235397466,0.0,10.853381423752865,2000,4.00245773217385,0.9945,passes_by_width,within_patient_over_cells
smc,reference,2,800,percentile,0.054,0.005053909377897471,0.0275,0.07,0.0,3.644631249999997,2000,0.9945,0.0016537457482938467,0.9965,0.0013205585939290896,0.0,2.8098062499999985,2000,1.0,0.9945,pass,within_patient_over_cells
smc,reference,2,800,pseudobulk_patient_t,0.035,0.004109440351191388,0.025,0.0425,0.0,17.09377348510261,2000,0.071,0.005742778073371807,0.994,0.0017268468374467964,0.0,45.53554131311354,2000,4.690124271173557,0.9945,passes_by_width,within_patient_over_cells
smc,reference,2,800,studentised,0.058,0.0052266624149642565,0.035,0.07,0.0,3.641325037734456,2000,0.9955,0.0014966211945579198,0.998,0.0009989994994993746,0.0,2.8400381443176808,2000,0.9990928541082061,0.9945,pass,within_patient_over_cells
smc,reference,2,800,welch_t,0.05,0.004873397172404482,0.025,0.0675,0.0,3.7029043364002234,2000,0.994,0.0017268468374467964,0.9975,0.001116635571706353,0.0,2.8132314449148197,2000,1.0159887468451647,0.9945,pass,within_patient_over_cells
smc,reference,5,5,patient_cluster,0.2409090909090909,0.009610387394478047,0.20865139949109415,0.25879396984924624,0.01,24.899923686363458,1980,0.37348790322580644,0.01086005854763978,0.9380040322580645,0.005413937533791517,0.008,19.33841766301329,1984,1.2350321762884113,0.537,fails_null,within_patient_over_cells
smc,reference,5,5,percentile,0.3105,0.010346249320405922,0.285,0.3425,0.0,20.161356249999994,2000,0.537,0.011149686094236015,0.6955,0.0102902806084188,0.0,10.12229375,2000,1.0,0.537,fails_null,within_patient_over_cells
smc,reference,5,5,pseudobulk_patient_t,0.047474747474747475,0.004778999505779492,0.035443037974683546,0.061068702290076333,0.01,46.41311395608586,1980,0.09425403225806452,0.006559675262309543,0.9768145161290323,0.0033786507441769475,0.008,35.266489773387164,1984,2.3020829244106964,0.537,calibrated_but_underpowered,within_patient_over_cells
smc,reference,5,50,patient_cluster,0.015,0.0027179955849853765,0.01,0.03,0.0,23.953017426513508,2000,0.141,0.007781998457979801,0.9995,0.000499874984371065,0.0,18.360857858270116,2000,2.1430620052228666,0.7945,calibrated_but_underpowered,within_patient_over_cells
smc,reference,5,50,percentile,0.082,0.006134981662564282,0.0675,0.0975,0.0,11.177006249999998,2000,0.7945,0.00903520198999447,0.9385,0.005372045699731156,0.0,6.281643749999999,2000,1.0,0.7945,fails_null,within_patient_over_cells
smc,reference,5,50,pseudobulk_patient_t,0.027,0.0036242930345103167,0.015,0.035,0.0,15.866001293510042,2000,0.228,0.009381257911389069,0.989,0.0023322735688593665,0.0,14.498777943116387,2000,1.4195215551132079,0.7945,calibrated_but_underpowered,within_patient_over_cells
smc,reference,5,100,patient_cluster,0.0055,0.0016537457482938543,0.0025,0.0075,0.0,23.40434784273622,2000,0.117,0.007187176079657434,0.9995,0.000499874984371065,0.0,17.69765912496023,2000,2.7539670312233286,0.9125,passes_by_width,within_patient_over_cells
smc,reference,5,100,percentile,0.077,0.0059611659933271445,0.06,0.1,0.0,8.498412499999999,2000,0.9125,0.006318375978050056,0.9675,0.00396508196636589,0.0,5.0487312499999994,2000,1.0,0.9125,fails_null,within_patient_over_cells
smc,reference,5,100,pseudobulk_patient_t,0.0255,0.003524893615415932,0.02,0.035,0.0,13.188510715111597,2000,0.256,0.00975868843646522,0.989,0.0023322735688593665,0.0,13.420261571783985,2000,1.5518793321825222,0.9125,passes_by_width,within_patient_over_cells
smc,reference,5,800,patient_cluster,0.0,0.0,0.0,0.0,0.0,22.252444565813423,2000,0.0915,0.00644700511865781,1.0,0.0,0.0,17.743048502195897,2000,5.256454513086023,0.9995,passes_by_width,within_patient_over_cells
smc,reference,5,800,percentile,0.0465,0.004708383480558906,0.035,0.0625,0.0,4.23335625,2000,0.9995,0.000499874984371065,0.9975,0.001116635571706353,0.0,3.2949,2000,1.0,0.9995,pass,within_patient_over_cells
smc,reference,5,800,pseudobulk_patient_t,0.024,0.00342227994179319,0.0125,0.0375,0.0,6.4559529183589275,2000,0.3395,0.010588667291023928,0.9995,0.000499874984371065,0.0,11.529701831405102,2000,1.5250199929096275,0.9995,passes_by_width,within_patient_over_cells
