cohort,pool,n_held_out,n_cells_mature,shift,candidate,seed_stream,n_attempted,n_scored,n_abstained,n_excludes_zero,n_covered,excludes_zero_rate,coverage,median_ci_width,n_normal,n_tumour,n_replicates,n_pool_undefined,null_rejection,null_rejection_mcse,pool_mean,pool_var,pool_skew,pool_form,skew_matched,closed_form_floor
kul3,pooled,2,50,0.5,studentised,3,400.0,400,0.0,206.0,337.0,0.515,0.8425,2.5405588646862234,,,,,,,,,,,,
kul3,pooled,2,50,0.5,bca,3,400.0,400,0.0,202.0,325.0,0.505,0.8125,2.4176063129907988,,,,,,,,,,,,
kul3,pooled,2,50,0.5,welch_t,3,400.0,400,0.0,207.0,371.0,0.5175,0.9275,2.3082973492562604,,,,,,,,,,,,
kul3,pooled,2,50,0.5,patient_cluster,3,400.0,264,136.0,158.0,172.0,0.5984848484848485,0.6515151515151515,1.6814141748501235,,,,,,,,,,,,
kul3,pooled,2,50,0.5,pseudobulk_patient_t,3,400.0,264,136.0,19.0,253.0,0.07196969696969698,0.9583333333333334,14.64298814377029,,,,,,,,,,,,
kul3,pooled,2,100,1.0,percentile,3,400.0,400,0.0,79.0,321.0,0.1975,0.8025,3.31049375,,,,,,,,,,,,
kul3,pooled,2,100,1.0,studentised,3,400.0,400,0.0,82.0,318.0,0.205,0.795,3.988853425910711,,,,,,,,,,,,
kul3,pooled,2,100,1.0,bca,3,400.0,400,0.0,84.0,316.0,0.21,0.79,3.9433491109232923,,,,,,,,,,,,
kul3,pooled,2,100,1.0,welch_t,3,400.0,400,0.0,78.0,322.0,0.195,0.805,3.462677692864055,,,,,,,,,,,,
kul3,pooled,2,100,1.0,patient_cluster,3,400.0,272,128.0,117.0,155.0,0.43014705882352944,0.5698529411764706,2.016718445908332,,,,,,,,,,,,
kul3,pooled,2,100,1.0,pseudobulk_patient_t,3,400.0,272,128.0,19.0,253.0,0.06985294117647059,0.9301470588235294,17.47508719154778,,,,,,,,,,,,
kul3,pooled,5,800,1.0,percentile,2,400.0,400,0.0,36.0,364.0,0.09,0.91,2.205525,,,,,,,,,,,,
kul3,pooled,5,800,1.0,patient_cluster,2,400.0,400,0.0,52.0,348.0,0.13,0.87,2.1008756052579542,,,,,,,,,,,,
kul3,pooled,5,800,1.0,pseudobulk_patient_t,2,400.0,400,0.0,27.0,373.0,0.0675,0.9325,3.230292108017399,,,,,,,,,,,,
kul3,pooled,5,800,0.5,percentile,2,400.0,400,0.0,186.0,395.0,0.465,0.9875,1.6956624999999996,,,,,,,,,,,,
kul3,pooled,5,800,0.5,patient_cluster,2,400.0,400,0.0,209.0,385.0,0.5225,0.9625,1.5507516162593957,,,,,,,,,,,,
kul3,pooled,5,800,0.5,pseudobulk_patient_t,2,400.0,400,0.0,77.0,391.0,0.1925,0.9775,2.697839730447269,,,,,,,,,,,,
kul3,pooled,2,100,0.5,percentile,3,400.0,400,0.0,182.0,382.0,0.455,0.955,2.1958124999999997,,,,,,,,,,,,
kul3,pooled,2,100,0.5,studentised,3,400.0,400,0.0,180.0,372.0,0.45,0.93,2.3921103735521774,,,,,,,,,,,,
kul3,pooled,2,100,0.5,bca,3,400.0,400,0.0,183.0,363.0,0.4575,0.9075,2.309482419906074,,,,,,,,,,,,
kul3,pooled,2,100,0.5,welch_t,3,400.0,400,0.0,183.0,388.0,0.4575,0.97,2.238537741948643,,,,,,,,,,,,
kul3,pooled,2,100,0.5,patient_cluster,3,400.0,249,151.0,158.0,177.0,0.6345381526104418,0.7108433734939759,1.5430178961288739,,,,,,,,,,,,
kul3,pooled,2,100,0.5,pseudobulk_patient_t,3,400.0,249,151.0,20.0,240.0,0.08032128514056225,0.963855421686747,13.238652935186684,,,,,,,,,,,,
kul3,pooled,5,5,1.0,percentile,3,400.0,400,0.0,304.0,96.0,0.76,0.24,1.7319999999999993,,,,,,,,,,,,
kul3,pooled,5,5,1.0,patient_cluster,3,400.0,397,3.0,311.0,86.0,0.783375314861461,0.21662468513853905,1.5770918366319435,,,,,,,,,,,,
kul3,pooled,5,5,1.0,pseudobulk_patient_t,3,400.0,397,3.0,100.0,297.0,0.2518891687657431,0.7481108312342569,4.95712103162214,,,,,,,,,,,,
kul3,pooled,5,5,0.5,percentile,3,400.0,400,0.0,312.0,205.0,0.78,0.5125,1.75260625,,,,,,,,,,,,
kul3,pooled,5,5,0.5,patient_cluster,3,400.0,393,7.0,308.0,180.0,0.7837150127226463,0.4580152671755725,1.5827965235173826,,,,,,,,,,,,
kul3,pooled,5,5,0.5,pseudobulk_patient_t,3,400.0,393,7.0,106.0,367.0,0.2697201017811705,0.9338422391857506,5.725751771438313,,,,,,,,,,,,
kul3,pooled,5,50,1.0,percentile,3,400.0,400,0.0,136.0,264.0,0.34,0.66,3.0306312499999994,,,,,,,,,,,,
kul3,pooled,5,50,1.0,patient_cluster,3,400.0,400,0.0,147.0,253.0,0.3675,0.6325,3.016209395036628,,,,,,,,,,,,
kul3,pooled,5,50,1.0,pseudobulk_patient_t,3,400.0,400,0.0,64.0,336.0,0.16,0.84,5.213017890289729,,,,,,,,,,,,
kul3,pooled,5,50,0.5,percentile,3,400.0,400,0.0,205.0,354.0,0.5125,0.885,2.08870625,,,,,,,,,,,,
kul3,pooled,5,50,0.5,patient_cluster,3,400.0,400,0.0,217.0,309.0,0.5425,0.7725,2.0230065616750155,,,,,,,,,,,,
kul3,pooled,5,50,0.5,pseudobulk_patient_t,3,400.0,400,0.0,131.0,379.0,0.3275,0.9475,3.6072384635280077,,,,,,,,,,,,
kul3,pooled,5,100,1.0,percentile,3,400.0,400,0.0,72.0,328.0,0.18,0.82,3.6095812499999997,,,,,,,,,,,,
kul3,pooled,5,100,1.0,patient_cluster,3,400.0,400,0.0,87.0,313.0,0.2175,0.7825,3.3626957729259055,,,,,,,,,,,,
kul3,pooled,5,100,1.0,pseudobulk_patient_t,3,400.0,400,0.0,38.0,362.0,0.095,0.905,5.859509905694983,,,,,,,,,,,,
kul3,pooled,2,800,1.0,percentile,3,400.0,400,0.0,25.0,375.0,0.0625,0.9375,2.1460562499999982,,,,,,,,,,,,
kul3,pooled,2,800,1.0,studentised,3,400.0,400,0.0,33.0,367.0,0.0825,0.9175,2.1718916609099113,,,,,,,,,,,,
kul3,pooled,2,800,1.0,bca,3,400.0,400,0.0,34.0,366.0,0.085,0.915,2.168463884403101,,,,,,,,,,,,
kul3,pooled,2,800,1.0,welch_t,3,400.0,400,0.0,18.0,382.0,0.045,0.955,2.1640614509702774,,,,,,,,,,,,
kul3,pooled,2,800,1.0,patient_cluster,3,400.0,287,113.0,82.0,205.0,0.2857142857142857,0.7142857142857143,1.497391931797439,,,,,,,,,,,,
kul3,pooled,2,800,1.0,pseudobulk_patient_t,3,400.0,287,113.0,12.0,275.0,0.041811846689895474,0.9581881533101045,10.222469255966624,,,,,,,,,,,,
kul3,pooled,2,800,0.5,percentile,3,400.0,400,0.0,232.0,397.0,0.58,0.9925,1.7040312499999999,,,,,,,,,,,,
kul3,pooled,2,800,0.5,studentised,3,400.0,400,0.0,257.0,397.0,0.6425,0.9925,1.7713132291945664,,,,,,,,,,,,
kul3,pooled,2,800,0.5,bca,3,400.0,400,0.0,263.0,397.0,0.6575,0.9925,1.757302922285525,,,,,,,,,,,,
kul3,pooled,2,800,0.5,welch_t,3,400.0,400,0.0,205.0,397.0,0.5125,0.9925,1.7069271730706814,,,,,,,,,,,,
kul3,pooled,2,800,0.5,patient_cluster,3,400.0,258,142.0,186.0,224.0,0.7209302325581395,0.8682170542635659,1.1367599132705408,,,,,,,,,,,,
kul3,pooled,2,800,0.5,pseudobulk_patient_t,3,400.0,258,142.0,30.0,250.0,0.11627906976744186,0.9689922480620154,8.529073810728388,,,,,,,,,,,,
kul3,pooled,5,100,0.5,percentile,3,400.0,400,0.0,179.0,386.0,0.4475,0.965,2.2814499999999995,,,,,,,,,,,,
kul3,pooled,5,100,0.5,patient_cluster,3,400.0,400,0.0,189.0,358.0,0.4725,0.895,2.1504955743923233,,,,,,,,,,,,
kul3,pooled,5,100,0.5,pseudobulk_patient_t,3,400.0,400,0.0,94.0,391.0,0.235,0.9775,3.7479710621913807,,,,,,,,,,,,
kul3,pooled,2,5,0.5,percentile,4,400.0,400,0.0,321.0,209.0,0.8025,0.5225,1.6503375,,,,,,,,,,,,
kul3,pooled,2,5,0.5,studentised,4,400.0,400,0.0,315.0,176.0,0.7875,0.44,1.9892325208467474,,,,,,,,,,,,
kul3,pooled,2,5,0.5,bca,4,400.0,400,0.0,317.0,162.0,0.7925,0.405,1.801358550668812,,,,,,,,,,,,
kul3,pooled,2,5,0.5,welch_t,4,400.0,400,0.0,317.0,273.0,0.7925,0.6825,1.6753665375214257,,,,,,,,,,,,
kul3,pooled,2,5,0.5,patient_cluster,4,400.0,222,178.0,186.0,73.0,0.8378378378378378,0.32882882882882886,1.077469360887001,,,,,,,,,,,,
kul3,pooled,2,5,0.5,pseudobulk_patient_t,4,400.0,222,178.0,41.0,205.0,0.18468468468468469,0.9234234234234234,11.060116547029985,,,,,,,,,,,,
kul3,pooled,2,5,1.0,percentile,4,400.0,400,0.0,286.0,114.0,0.715,0.285,1.7885687499999992,,,,,,,,,,,,
kul3,pooled,2,5,1.0,studentised,4,400.0,400,0.0,277.0,123.0,0.6925,0.3075,2.09642129037761,,,,,,,,,,,,
kul3,pooled,2,5,1.0,bca,4,400.0,400,0.0,282.0,118.0,0.705,0.295,1.9221385571349627,,,,,,,,,,,,
kul3,pooled,2,5,1.0,welch_t,4,400.0,400,0.0,276.0,124.0,0.69,0.31,1.847326116888233,,,,,,,,,,,,
kul3,pooled,2,5,1.0,patient_cluster,4,400.0,212,188.0,165.0,47.0,0.7783018867924528,0.22169811320754718,1.0954364032213677,,,,,,,,,,,,
kul3,pooled,2,5,1.0,pseudobulk_patient_t,4,400.0,212,188.0,28.0,184.0,0.1320754716981132,0.8679245283018868,11.36317175455569,,,,,,,,,,,,
kul3,pooled,2,50,1.0,percentile,4,400.0,400,0.0,131.0,269.0,0.3275,0.6725,3.173093749999998,,,,,,,,,,,,
kul3,pooled,2,50,1.0,studentised,4,400.0,400,0.0,132.0,268.0,0.33,0.67,3.7784986394651945,,,,,,,,,,,,
kul3,pooled,2,50,1.0,bca,4,400.0,400,0.0,136.0,264.0,0.34,0.66,3.5090066292723905,,,,,,,,,,,,
kul3,pooled,2,50,1.0,welch_t,4,400.0,400,0.0,127.0,273.0,0.3175,0.6825,3.246531347704912,,,,,,,,,,,,
kul3,pooled,2,50,1.0,patient_cluster,4,400.0,268,132.0,126.0,142.0,0.4701492537313433,0.5298507462686567,2.5025892394282296,,,,,,,,,,,,
kul3,pooled,2,50,1.0,pseudobulk_patient_t,4,400.0,268,132.0,13.0,255.0,0.048507462686567165,0.9514925373134329,22.345077000658627,,,,,,,,,,,,
kul3,pooled,2,50,0.5,percentile,4,400.0,400,0.0,193.0,357.0,0.4825,0.8925,2.2552062500000005,,,,,,,,,,,,
kul3,pooled,2,50,0.5,studentised,4,400.0,400,0.0,189.0,331.0,0.4725,0.8275,2.4229344763500897,,,,,,,,,,,,
kul3,pooled,2,50,0.5,bca,4,400.0,400,0.0,184.0,323.0,0.46,0.8075,2.3480826269150166,,,,,,,,,,,,
kul3,pooled,2,50,0.5,welch_t,4,400.0,400,0.0,195.0,374.0,0.4875,0.935,2.2860304238005695,,,,,,,,,,,,
kul3,pooled,2,50,0.5,patient_cluster,4,400.0,270,130.0,175.0,170.0,0.6481481481481481,0.6296296296296297,1.5352964168620402,,,,,,,,,,,,
kul3,pooled,2,50,0.5,pseudobulk_patient_t,4,400.0,270,130.0,19.0,263.0,0.07037037037037037,0.9740740740740741,13.956227255162554,,,,,,,,,,,,
kul3,pooled,5,800,0.5,percentile,3,400.0,400,0.0,207.0,397.0,0.5175,0.9925,1.705537499999999,,,,,,,,,,,,
kul3,pooled,5,800,0.5,patient_cluster,3,400.0,400,0.0,208.0,387.0,0.52,0.9675,1.5953459816400106,,,,,,,,,,,,
kul3,pooled,5,800,0.5,pseudobulk_patient_t,3,400.0,400,0.0,82.0,398.0,0.205,0.995,2.7561927125925063,,,,,,,,,,,,
kul3,pooled,5,800,1.0,percentile,3,400.0,400,0.0,23.0,377.0,0.0575,0.9425,2.1774062499999993,,,,,,,,,,,,
kul3,pooled,5,800,1.0,patient_cluster,3,400.0,400,0.0,37.0,363.0,0.0925,0.9075,1.9876879189190064,,,,,,,,,,,,
kul3,pooled,5,800,1.0,pseudobulk_patient_t,3,400.0,400,0.0,16.0,384.0,0.04,0.96,3.2397428831266595,,,,,,,,,,,,
kul3,pooled,2,100,1.0,percentile,4,400.0,400,0.0,88.0,312.0,0.22,0.78,3.4333812499999987,,,,,,,,,,,,
kul3,pooled,2,100,1.0,studentised,4,400.0,400,0.0,94.0,306.0,0.235,0.765,4.141368445557655,,,,,,,,,,,,
kul3,pooled,2,100,1.0,bca,4,400.0,400,0.0,100.0,300.0,0.25,0.75,4.03814207025054,,,,,,,,,,,,
kul3,pooled,2,100,1.0,welch_t,4,400.0,400,0.0,87.0,313.0,0.2175,0.7825,3.5704353266125928,,,,,,,,,,,,
kul3,pooled,2,100,1.0,patient_cluster,4,400.0,264,136.0,109.0,155.0,0.4128787878787879,0.5871212121212122,2.1567203348684663,,,,,,,,,,,,
kul3,pooled,2,100,1.0,pseudobulk_patient_t,4,400.0,264,136.0,22.0,242.0,0.08333333333333333,0.9166666666666666,19.57060388719664,,,,,,,,,,,,
kul3,pooled,5,50,0.5,percentile,4,400.0,400,0.0,214.0,337.0,0.535,0.8425,2.1092749999999993,,,,,,,,,,,,
kul3,pooled,5,50,0.5,patient_cluster,4,400.0,400,0.0,218.0,313.0,0.545,0.7825,2.1311355148273914,,,,,,,,,,,,
kul3,pooled,5,50,0.5,pseudobulk_patient_t,4,400.0,400,0.0,127.0,381.0,0.3175,0.9525,3.750316246833417,,,,,,,,,,,,
kul3,pooled,2,100,0.5,percentile,4,400.0,400,0.0,187.0,381.0,0.4675,0.9525,2.2295187499999987,,,,,,,,,,,,
kul3,pooled,2,100,0.5,studentised,4,400.0,400,0.0,180.0,363.0,0.45,0.9075,2.3769982683153708,,,,,,,,,,,,
kul3,pooled,2,100,0.5,bca,4,400.0,400,0.0,175.0,357.0,0.4375,0.8925,2.363405542202434,,,,,,,,,,,,
kul3,pooled,2,100,0.5,welch_t,4,400.0,400,0.0,188.0,388.0,0.47,0.97,2.2628063125380766,,,,,,,,,,,,
kul3,pooled,2,100,0.5,patient_cluster,4,400.0,282,118.0,180.0,198.0,0.6382978723404256,0.7021276595744681,1.4944683497649431,,,,,,,,,,,,
kul3,pooled,2,100,0.5,pseudobulk_patient_t,4,400.0,282,118.0,18.0,273.0,0.06382978723404255,0.9680851063829787,11.333331905863766,,,,,,,,,,,,
kul3,pooled,5,50,1.0,percentile,4,400.0,400,0.0,141.0,259.0,0.3525,0.6475,2.651968749999998,,,,,,,,,,,,
kul3,pooled,5,50,1.0,patient_cluster,4,400.0,400,0.0,155.0,245.0,0.3875,0.6125,2.7496901956890802,,,,,,,,,,,,
kul3,pooled,5,50,1.0,pseudobulk_patient_t,4,400.0,400,0.0,76.0,324.0,0.19,0.81,4.870658762635888,,,,,,,,,,,,
kul3,pooled,5,5,0.5,percentile,4,400.0,400,0.0,317.0,208.0,0.7925,0.52,1.7721437499999992,,,,,,,,,,,,
kul3,pooled,5,5,0.5,patient_cluster,4,400.0,385,15.0,308.0,185.0,0.8,0.4805194805194805,1.5796989497249072,,,,,,,,,,,,
kul3,pooled,5,5,0.5,pseudobulk_patient_t,4,400.0,385,15.0,109.0,357.0,0.2831168831168831,0.9272727272727272,4.891637392748507,,,,,,,,,,,,
kul3,pooled,5,5,1.0,percentile,4,400.0,400,0.0,267.0,133.0,0.6675,0.3325,1.83988125,,,,,,,,,,,,
kul3,pooled,5,5,1.0,patient_cluster,4,400.0,388,12.0,269.0,119.0,0.6932989690721649,0.30670103092783507,1.7206103762102005,,,,,,,,,,,,
kul3,pooled,5,5,1.0,pseudobulk_patient_t,4,400.0,388,12.0,87.0,301.0,0.22422680412371135,0.7757731958762887,5.979618342358991,,,,,,,,,,,,
kul3,pooled,2,800,0.5,percentile,4,400.0,400,0.0,209.0,400.0,0.5225,1.0,1.6687562499999982,,,,,,,,,,,,
kul3,pooled,2,800,0.5,studentised,4,400.0,400,0.0,248.0,399.0,0.62,0.9975,1.7803503345647849,,,,,,,,,,,,
kul3,pooled,2,800,0.5,bca,4,400.0,400,0.0,250.0,398.0,0.625,0.995,1.7180907049547698,,,,,,,,,,,,
kul3,pooled,2,800,0.5,welch_t,4,400.0,400,0.0,188.0,400.0,0.47,1.0,1.6816334963625887,,,,,,,,,,,,
kul3,pooled,2,800,0.5,patient_cluster,4,400.0,273,127.0,189.0,224.0,0.6923076923076923,0.8205128205128205,1.09363059239039,,,,,,,,,,,,
kul3,pooled,2,800,0.5,pseudobulk_patient_t,4,400.0,273,127.0,28.0,263.0,0.10256410256410256,0.9633699633699634,8.334686422246232,,,,,,,,,,,,
kul3,pooled,2,800,1.0,percentile,4,400.0,400,0.0,27.0,373.0,0.0675,0.9325,2.1665937499999997,,,,,,,,,,,,
kul3,pooled,2,800,1.0,studentised,4,400.0,400,0.0,38.0,362.0,0.095,0.905,2.169488762989401,,,,,,,,,,,,
kul3,pooled,2,800,1.0,bca,4,400.0,400,0.0,40.0,360.0,0.1,0.9,2.187364691483978,,,,,,,,,,,,
kul3,pooled,2,800,1.0,welch_t,4,400.0,400,0.0,22.0,378.0,0.055,0.945,2.1652910548040207,,,,,,,,,,,,
kul3,pooled,2,800,1.0,patient_cluster,4,400.0,268,132.0,72.0,196.0,0.26865671641791045,0.7313432835820896,1.2891297790406075,,,,,,,,,,,,
kul3,pooled,2,800,1.0,pseudobulk_patient_t,4,400.0,268,132.0,8.0,260.0,0.029850746268656716,0.9701492537313433,9.706059432833234,,,,,,,,,,,,
kul3,pooled,5,100,0.5,percentile,4,400.0,400,0.0,181.0,386.0,0.4525,0.965,2.309262499999999,,,,,,,,,,,,
kul3,pooled,5,100,0.5,patient_cluster,4,400.0,400,0.0,186.0,347.0,0.465,0.8675,2.2141857109267624,,,,,,,,,,,,
kul3,pooled,5,100,0.5,pseudobulk_patient_t,4,400.0,400,0.0,112.0,393.0,0.28,0.9825,3.7482145732753755,,,,,,,,,,,,
kul3,pooled,5,100,1.0,percentile,4,400.0,400,0.0,105.0,295.0,0.2625,0.7375,3.3582124999999987,,,,,,,,,,,,
kul3,pooled,5,100,1.0,patient_cluster,4,400.0,400,0.0,118.0,282.0,0.295,0.705,3.0440901430083533,,,,,,,,,,,,
kul3,pooled,5,100,1.0,pseudobulk_patient_t,4,400.0,400,0.0,59.0,341.0,0.1475,0.8525,5.399398728430128,,,,,,,,,,,,
kul3,reference,2,5,1.0,percentile,20260831,400.0,400,0.0,241.0,159.0,0.6025,0.3975,3.89728125,,,,,,,,,,,,
kul3,reference,2,5,1.0,studentised,20260831,400.0,400,0.0,229.0,171.0,0.5725,0.4275,4.335413532407507,,,,,,,,,,,,
kul3,reference,2,5,1.0,bca,20260831,400.0,400,0.0,234.0,166.0,0.585,0.415,3.9955108549799476,,,,,,,,,,,,
kul3,reference,2,5,1.0,welch_t,20260831,400.0,400,0.0,232.0,168.0,0.58,0.42,4.267844799589447,,,,,,,,,,,,
kul3,reference,2,5,1.0,patient_cluster,20260831,400.0,245,155.0,158.0,87.0,0.6448979591836734,0.3551020408163265,4.613942570149581,,,,,,,,,,,,
kul3,reference,2,5,1.0,pseudobulk_patient_t,20260831,400.0,245,155.0,19.0,226.0,0.07755102040816327,0.9224489795918367,44.282407302426655,,,,,,,,,,,,
kul3,reference,2,5,0.5,percentile,20260831,400.0,400,0.0,282.0,162.0,0.705,0.405,3.3657500000000002,,,,,,,,,,,,
kul3,reference,2,5,0.5,studentised,20260831,400.0,400,0.0,263.0,163.0,0.6575,0.4075,3.62405938609353,,,,,,,,,,,,
kul3,reference,2,5,0.5,bca,20260831,400.0,400,0.0,267.0,161.0,0.6675,0.4025,3.44782055042339,,,,,,,,,,,,
kul3,reference,2,5,0.5,welch_t,20260831,400.0,400,0.0,269.0,165.0,0.6725,0.4125,3.4883956324738072,,,,,,,,,,,,
kul3,reference,2,5,0.5,patient_cluster,20260831,400.0,243,157.0,172.0,147.0,0.7078189300411523,0.6049382716049383,4.351519699812384,,,,,,,,,,,,
kul3,reference,2,5,0.5,pseudobulk_patient_t,20260831,400.0,243,157.0,25.0,235.0,0.102880658436214,0.9670781893004116,40.712776198622194,,,,,,,,,,,,
kul3,pooled,5,800,0.5,percentile,4,400.0,400,0.0,202.0,397.0,0.505,0.9925,1.7808687499999998,,,,,,,,,,,,
kul3,pooled,5,800,0.5,patient_cluster,4,400.0,400,0.0,225.0,389.0,0.5625,0.9725,1.5358020541681867,,,,,,,,,,,,
kul3,pooled,5,800,0.5,pseudobulk_patient_t,4,400.0,400,0.0,100.0,398.0,0.25,0.995,2.6539632050560726,,,,,,,,,,,,
kul3,reference,2,50,0.5,percentile,20260831,400.0,400,0.0,200.0,353.0,0.5,0.8825,4.4975749999999985,,,,,,,,,,,,
kul3,reference,2,50,0.5,studentised,20260831,400.0,400,0.0,171.0,349.0,0.4275,0.8725,5.014947547813296,,,,,,,,,,,,
kul3,reference,2,50,0.5,bca,20260831,400.0,400,0.0,165.0,351.0,0.4125,0.8775,4.848936610101286,,,,,,,,,,,,
kul3,reference,2,50,0.5,welch_t,20260831,400.0,400,0.0,213.0,355.0,0.5325,0.8875,4.618247797024077,,,,,,,,,,,,
kul3,reference,2,50,0.5,patient_cluster,20260831,400.0,243,157.0,127.0,204.0,0.522633744855967,0.8395061728395061,4.6686443057308615,,,,,,,,,,,,
kul3,reference,2,50,0.5,pseudobulk_patient_t,20260831,400.0,243,157.0,18.0,239.0,0.07407407407407407,0.9835390946502057,28.093075085783692,,,,,,,,,,,,
kul3,reference,2,100,1.0,percentile,20260831,400.0,400,0.0,57.0,343.0,0.1425,0.8575,6.679924999999999,,,,,,,,,,,,
kul3,reference,2,100,1.0,studentised,20260831,400.0,400,0.0,52.0,348.0,0.13,0.87,7.927708063193921,,,,,,,,,,,,
kul3,reference,2,100,1.0,bca,20260831,400.0,400,0.0,59.0,341.0,0.1475,0.8525,7.1199863634597875,,,,,,,,,,,,
kul3,reference,2,100,1.0,welch_t,20260831,400.0,400,0.0,60.0,340.0,0.15,0.85,6.816837052244571,,,,,,,,,,,,
kul3,reference,2,100,1.0,patient_cluster,20260831,400.0,270,130.0,64.0,206.0,0.23703703703703705,0.762962962962963,5.822331876856883,,,,,,,,,,,,
kul3,reference,2,100,1.0,pseudobulk_patient_t,20260831,400.0,270,130.0,15.0,255.0,0.05555555555555555,0.9444444444444444,28.16735214567852,,,,,,,,,,,,
kul3,pooled,5,800,1.0,percentile,4,400.0,400,0.0,28.0,372.0,0.07,0.93,2.2056937499999996,,,,,,,,,,,,
kul3,pooled,5,800,1.0,patient_cluster,4,400.0,400,0.0,55.0,345.0,0.1375,0.8625,1.993430047772899,,,,,,,,,,,,
kul3,pooled,5,800,1.0,pseudobulk_patient_t,4,400.0,400,0.0,10.0,390.0,0.025,0.975,3.137924679655116,,,,,,,,,,,,
kul3,reference,2,50,1.0,percentile,20260831,400.0,400,0.0,61.0,339.0,0.1525,0.8475,7.872968749999996,,,,,,,,,,,,
kul3,reference,2,50,1.0,studentised,20260831,400.0,400,0.0,60.0,340.0,0.15,0.85,11.369637350253264,,,,,,,,,,,,
kul3,reference,2,50,1.0,bca,20260831,400.0,400,0.0,58.0,342.0,0.145,0.855,9.239723285578261,,,,,,,,,,,,
kul3,reference,2,50,1.0,welch_t,20260831,400.0,400,0.0,69.0,331.0,0.1725,0.8275,8.195983036214617,,,,,,,,,,,,
kul3,reference,2,50,1.0,patient_cluster,20260831,400.0,258,142.0,66.0,192.0,0.2558139534883721,0.7441860465116279,6.433074880219013,,,,,,,,,,,,
kul3,reference,2,50,1.0,pseudobulk_patient_t,20260831,400.0,258,142.0,14.0,244.0,0.05426356589147287,0.9457364341085271,43.67044360623739,,,,,,,,,,,,
kul3,reference,5,5,1.0,percentile,20260831,400.0,400,0.0,260.0,140.0,0.65,0.35,3.30739375,,,,,,,,,,,,
kul3,reference,5,5,1.0,patient_cluster,20260831,400.0,398,2.0,259.0,139.0,0.6507537688442211,0.3492462311557789,5.090994798102255,,,,,,,,,,,,
kul3,reference,5,5,1.0,pseudobulk_patient_t,20260831,400.0,398,2.0,82.0,316.0,0.20603015075376885,0.7939698492462312,15.208356696772857,,,,,,,,,,,,
kul3,reference,2,100,0.5,percentile,20260831,400.0,400,0.0,212.0,380.0,0.53,0.95,4.217831249999999,,,,,,,,,,,,
kul3,reference,2,100,0.5,studentised,20260831,400.0,400,0.0,192.0,378.0,0.48,0.945,4.381199158685616,,,,,,,,,,,,
kul3,reference,2,100,0.5,bca,20260831,400.0,400,0.0,193.0,378.0,0.4825,0.945,4.354756437108913,,,,,,,,,,,,
kul3,reference,2,100,0.5,welch_t,20260831,400.0,400,0.0,223.0,385.0,0.5575,0.9625,4.23576794609976,,,,,,,,,,,,
kul3,reference,2,100,0.5,patient_cluster,20260831,400.0,266,134.0,140.0,229.0,0.5263157894736842,0.8609022556390977,4.52977961241327,,,,,,,,,,,,
kul3,reference,2,100,0.5,pseudobulk_patient_t,20260831,400.0,266,134.0,31.0,258.0,0.11654135338345864,0.9699248120300752,24.704717531452545,,,,,,,,,,,,
kul3,reference,5,5,0.5,percentile,20260831,400.0,400,0.0,282.0,155.0,0.705,0.3875,3.066831249999999,,,,,,,,,,,,
kul3,reference,5,5,0.5,patient_cluster,20260831,400.0,400,0.0,282.0,271.0,0.705,0.6775,4.731021698299381,,,,,,,,,,,,
kul3,reference,5,5,0.5,pseudobulk_patient_t,20260831,400.0,400,0.0,96.0,382.0,0.24,0.955,13.65661533498923,,,,,,,,,,,,
kul3,reference,5,50,1.0,percentile,20260831,400.0,400,0.0,78.0,322.0,0.195,0.805,8.472350000000002,,,,,,,,,,,,
kul3,reference,5,50,1.0,patient_cluster,20260831,400.0,400,0.0,85.0,315.0,0.2125,0.7875,8.272224623744204,,,,,,,,,,,,
kul3,reference,5,50,1.0,pseudobulk_patient_t,20260831,400.0,400,0.0,37.0,363.0,0.0925,0.9075,14.32264581997537,,,,,,,,,,,,
kul3,reference,5,50,0.5,percentile,20260831,400.0,400,0.0,193.0,344.0,0.4825,0.86,4.844418749999997,,,,,,,,,,,,
kul3,reference,5,50,0.5,patient_cluster,20260831,400.0,400,0.0,179.0,382.0,0.4475,0.955,5.709556180386177,,,,,,,,,,,,
kul3,reference,5,50,0.5,pseudobulk_patient_t,20260831,400.0,400,0.0,99.0,390.0,0.2475,0.975,8.802663451389389,,,,,,,,,,,,
kul3,reference,5,100,1.0,percentile,20260831,400.0,400,0.0,47.0,353.0,0.1175,0.8825,6.833849999999996,,,,,,,,,,,,
kul3,reference,5,100,1.0,patient_cluster,20260831,400.0,400,0.0,44.0,356.0,0.11,0.89,6.971384554298277,,,,,,,,,,,,
kul3,reference,5,100,1.0,pseudobulk_patient_t,20260831,400.0,400,0.0,22.0,378.0,0.055,0.945,10.009346139964194,,,,,,,,,,,,
kul3,reference,2,800,0.5,percentile,20260831,400.0,400,0.0,347.0,397.0,0.8675,0.9925,2.933487499999999,,,,,,,,,,,,
kul3,reference,2,800,0.5,studentised,20260831,400.0,400,0.0,352.0,396.0,0.88,0.99,3.010368150663674,,,,,,,,,,,,
kul3,reference,2,800,0.5,bca,20260831,400.0,400,0.0,357.0,398.0,0.8925,0.995,2.956325716330598,,,,,,,,,,,,
